TransactionID,Amount,Method,CustomerID,CompanyID,Timestamp,Hash
578,4902,Credit,96,3,2024-12-11 19:33:36.223359,804b2c8416635820442a110312dea3b499ec4e00459af31d8fd6f0e3b2d8d626
579,3777,Debit,19,10,2024-12-11 19:33:36.223359,9d1588bbd45b532efb72ee6953a105e6842ec97f755913370a0cf7e91de0c679
580,1275,Credit,5,3,2024-12-11 19:33:36.223359,617486aa652099c3e42143158dd6dcc19a5122ed98945636a9dd011488bef997
581,2483,Debit,100,6,2024-12-11 19:33:36.223359,3a03c1f00c78b754d6a7a2c4eeaf27e569ead829044577d669777625be464970
582,3478,Credit,73,1,2024-12-11 19:33:36.223359,fe436b0ccc87d0e11448bcadcdc7b6eb49feeab2072ee55f20b87c67c0558192
583,4886,Debit,87,8,2024-12-11 19:33:36.223359,464ddd0f3574349533f244ea0156e1340b85ea16000c567c7af122d1c062bbe0
584,4125,Credit,48,8,2024-12-11 19:33:36.223359,40ef275dae607898833247e25225ea909877d7eea17bf1525777e59e86d1a943
585,3168,Debit,74,3,2024-12-11 19:33:36.223359,8a30e68da20ea8fd1429c6f735353fdca9fca4a8ffc0a1a33e118f653a0c5ea7
586,3660,Debit,51,6,2024-12-11 19:33:36.223359,e232825c065c39e675e675ab51eece817bb9456cacffa248985aa0e76f99b2dc
587,1106,Transfer,32,2,2024-12-11 19:33:36.223359,7ae501f7e868e9d5e207c595b78c014ae6589ba7971ae722b3d1280876fa7ef6
588,3120,Debit,24,8,2024-12-11 19:33:36.223359,6e3ed14aeabc83c94b75b8e529c4b33691c1f16d091e724ff45d993b13604591
589,2072,Debit,72,2,2024-12-11 19:33:36.223359,342ed0bccd7ef82d17448c93a9b6b3e17a9613c0b8c16f87cbd1f2b9a9e417b8
590,1878,Transfer,91,8,2024-12-11 19:33:36.223359,434aeb87123c64098864711a2bcabc90b0175ff8340a8de8f2e46c46f55883df
591,1819,Credit,37,8,2024-12-11 19:33:36.223359,027ef0e86202c21a27e13f2e947755647bdcfdc18a2ac3e3d92564773c99bac3
592,2851,Credit,18,2,2024-12-11 19:33:36.223359,0edc04754922bc11175d35bb6f4c6939bc1e33b4c74401566b647e8c92f34c12
593,1359,Transfer,92,8,2024-12-11 19:33:36.223359,b8da916885ce98db3909f191f2afab9d820c53c51c3ec7f64f304d2585b691ce
594,3906,Credit,41,6,2024-12-11 19:33:36.223359,d31ad95849ea1001df70ae75df544879e2fccfba43ebc3830ad6b536112b3bae
595,2189,Debit,71,9,2024-12-11 19:33:36.223359,116b2c79588b830ede3a1232107f64bda62307ed0b3110d4b36f106079373bf4
596,4250,Debit,21,3,2024-12-11 19:33:36.223359,7c94afe87245a827dcc3a54ea70398295df62a8fc4b953de615e163b0291a111
597,1497,Credit,66,4,2024-12-11 19:33:36.223359,7db68fd3eca281299d6a665dbdb2f413add06781d3c31b72d69ec19cd553e177
598,4237,Debit,18,4,2024-12-11 19:33:36.223359,d7d86e0eb138b83a3d9e63eb9c0b86e32767679f652cf92825953227de8a31c5
599,3269,Transfer,4,6,2024-12-11 19:33:36.223359,0637748f19e6d3d21deef551078ceba6a3c5520350144251cdb92d99c8a889f1
600,4291,Transfer,48,8,2024-12-11 19:33:36.223359,0a67d9f99dd761f6a55404a9b1d07403e50c90bd92a4005dd7f36dbd6ee34b8a
601,4621,Credit,17,10,2024-12-11 19:33:36.223359,c8e970628c2305b8d0e525de85b6ebc592de8e87e0cce86d21c5f19f28b209c9
602,2630,Transfer,9,5,2024-12-11 19:33:36.223359,eba1df9f1be77acd50398131a5681971ca4f7bad2febfb88ddcbc021bd922c05
603,3153,Debit,93,8,2024-12-11 19:33:36.223359,7e93676f96f33147e5a38a3ecf6acee2f594db896e6e5c6f3157a984b7127879
604,4372,Transfer,99,7,2024-12-11 19:33:36.223359,43cdcd7ed6ed2d56dce935830e1f262356a0c0e9152ca14c33e42cb5d329d83a
605,4982,Debit,10,3,2024-12-11 19:33:36.223359,d99214121b9aff671716fb83f8d5986d0436b775828fb263fba81a4a490779ab
606,2843,Debit,83,2,2024-12-11 19:33:36.223359,8215d9d2d0d517bd753f528c17bdc775383f53681cb01f4d84c53dfd011f2d21
607,2411,Credit,88,9,2024-12-11 19:33:36.223359,d126e130c2fe7c58b8021777253c7d349be5782d830ff8c2e7c96d439a5a46ac
608,3620,Transfer,100,9,2024-12-11 19:33:36.223359,56b56a208559ecab2196182fea5abe0fcbc3f528c2fe15e9ce4ce021e98c2ddb
609,2772,Transfer,24,3,2024-12-11 19:33:36.223359,55877ab670a27cfead7d689ff056400bb67495ef20f3faf97228d14af0a87b1f
610,3122,Credit,8,2,2024-12-11 19:33:36.223359,6759cd34288b514aae2386bbf98c4b3bb9133232e2bb00279a6e418a5a29d40b
611,1663,Debit,39,3,2024-12-11 19:33:36.223359,c032a62949e8fefcc7ffebd17fc856bac43de6863ca89f294bbd6ac0b26e3aa6
612,2417,Transfer,91,4,2024-12-11 19:33:36.223359,457f86bac60886ad7ea6f456e1a0d8ab2eecabf4d6655bfe302c78eb274615ae
613,2026,Credit,37,2,2024-12-11 19:33:36.223359,35366538d43852cb92ce2c167a27b940f1c4fd34befd6f6f7281b477ea4746c6
614,2124,Credit,82,9,2024-12-11 19:33:36.223359,b6410cd1accfff2e897d6d263c5b5c5d409c66da772ed3b6fb02e1ed42cded55
615,3516,Transfer,81,5,2024-12-11 19:33:36.223359,c7d12c4061815eb2856922e8fb4078e585a2848c25e951eb030d7722ae608ba4
616,3625,Credit,12,9,2024-12-11 19:33:36.223359,d6f96fe99d5f557c1b3536ae380fff4238ba287a5810bec20d2810eba79c5609
617,1631,Credit,76,10,2024-12-11 19:33:36.223359,bfdfc4c04c26e5a51aef2f199f237f35df4d964e8d9419639105abead99143f8
618,3951,Transfer,85,10,2024-12-11 19:33:36.223359,6a45d93579f5fe39428341cc2cbec7b69a5cdab34ba9d3dcadfe26982ee58859
619,1168,Credit,44,10,2024-12-11 19:33:36.223359,0ea650bdccbc28ab227e7ad09739caa33fe9febdf742dde32458ed0540bc843f
620,4885,Transfer,11,1,2024-12-11 19:33:36.223359,f938cbd927e368681dcc06fc9f4618762afa1008598bda70739d3540c4a36d84
621,2084,Transfer,99,10,2024-12-11 19:33:36.223359,22dc70a6361952ad292cf0d5fe270482a1154845116008444a135952f67f6c94
622,2706,Transfer,27,10,2024-12-11 19:33:36.223359,ee35ed08251d467f7ee75fae9938584637496626c267751e1f2dec5ea5fdd983
623,3039,Transfer,82,1,2024-12-11 19:33:36.223359,4f0ad2600e83d06e69e8dcdae236a12b7117e3e88e2e12e64afc6faefd06bc69
624,3629,Debit,70,5,2024-12-11 19:33:36.223359,ff20a50a544c6eb7d29f0e1f7aa30f63cf6542fb4ef3ef402970817d9b5476b3
625,4296,Transfer,62,4,2024-12-11 19:33:36.223359,c4441c61eebe11c465f4b73211a8f9b7d8469261a18a96d5eb2d67afcd27df7e
626,2857,Credit,52,5,2024-12-11 19:33:36.223359,645cbf597418318b77e4709afc7f7c679e8c7fc1ede3f6bf162aee1e67fde142
627,1647,Debit,89,1,2024-12-11 19:33:36.223359,01f844353e484598db30f9d9c2787b735bba7ee17b84f9dcf5450d26ee1f5f14
628,2902,Credit,54,8,2024-12-11 19:33:36.223359,77fb5c12cfb200ec2f53eb5577569a9f68dcc4a36feffa8d1f90f2811a418ba1
629,1588,Debit,44,10,2024-12-11 19:33:36.223359,2e074bbe8cf2510cbf98b01ed43e21dafb8529724931d4ca789a8528f803ab36
630,4007,Debit,92,6,2024-12-11 19:33:36.223359,18aa623e84c5ab25de6909907d0296b8033ce4aeffc23322a4eec1e301d77d33
631,4115,Debit,52,3,2024-12-11 19:33:36.223359,2b219a559e97af1a373aa0bbfa91c84ca167056b9a333eedcce0a3299f744ba3
632,1434,Debit,66,9,2024-12-11 19:33:36.223359,b7a3c81420a1c58735d8a6632cb020e1d072240eede943e3e253a92b6a3725dd
633,1501,Debit,31,8,2024-12-11 19:33:36.223359,2b30642971efba331ef9631a6cb2114973dd4e3e68b7347c643fc1df3a908d7f
634,1577,Credit,58,4,2024-12-11 19:33:36.223359,31712ff2a159fda31bedadc251c17446b4b67f367032a9712c953bb3a0fc031c
635,4872,Debit,7,5,2024-12-11 19:33:36.223359,a8f2f4209164e1cadf7831c1f9e1baf5f193a47b3dfdc3787ff6652295a50d5d
636,2016,Credit,79,7,2024-12-11 19:33:36.223359,0d8371ccd9fe3d777f52de4e5f2f7569140a855f62ad723d288b5973fcd8b040
637,3953,Debit,42,10,2024-12-11 19:33:36.223359,9c59bba07fdad9bc9031ce08a37a017ad0ffa4b847effc53dd7d119925d20409
638,3040,Transfer,25,3,2024-12-11 19:33:36.223359,f9867af62f2003007c33e2d6ce7bb38d85d5859e0f6fcb2ce46c1a253392d69f
639,4600,Debit,60,8,2024-12-11 19:33:36.223359,e1e45daac53e9824c2e5c2124f9f33221de5a0f301067128e8b9e53b28650f0c
640,1368,Debit,64,1,2024-12-11 19:33:36.223359,fcb0a66aa384a1e41962c11f27e15dcb4ecd695d5b6cbb22e12066b81fa79475
641,4959,Credit,65,8,2024-12-11 19:33:36.223359,417077d616027392bf9bda3f251c312f6a1ebaa5e959077bfa09c777d0b77990
642,2445,Credit,28,10,2024-12-11 19:33:36.223359,a8b3c0326b2ee53dafa76e62e902dcc4e2aefd505aba7b0d20c83dbf41355cd5
643,3027,Transfer,7,5,2024-12-11 19:33:36.223359,30ea0af6f0db061dadbcad225c3fd0e0d7e16cae993247632afc0dbd0bce3f51
644,2170,Transfer,84,8,2024-12-11 19:33:36.223359,cf7dd14ead5c912debd85d07ca68b5476213ffa90f7193c006eea92455c4e0f1
645,2765,Credit,2,2,2024-12-11 19:33:36.223359,c553a236f39365b2827f29a435b28cbc303469c4417444e284363f457c97694a
646,4128,Debit,34,6,2024-12-11 19:33:36.223359,c1150058a3eb4e90373e865350832c30fe8bc62ea4125c74e8e3d02d98cf5b47
647,2640,Credit,47,1,2024-12-11 19:33:36.223359,f2ae5b6e71778d55f4413fd2397874c455b44bfc3dc632d7f06c0e623e34eae0
648,1797,Debit,73,9,2024-12-11 19:33:36.223359,cd0ada203343a0a5f8580b35eaaf104080a0c86c673316d014379b7db13c4005
649,1301,Debit,71,5,2024-12-11 19:33:36.223359,2d2b404616037828475eb00d0298702e8b02e90961c84e152379dc1aab907208
650,4130,Transfer,65,8,2024-12-11 19:33:36.223359,76af147934b415836de845de5e6cb843305f69abd68a2bc22941249b53c7c45b
651,3786,Transfer,36,10,2024-12-11 19:33:36.223359,03fcb0ca34a1e6d679a666901f6f0e90a461b3e90e61d0c3c82c23fd1f9f3bfb
652,4993,Credit,16,3,2024-12-11 19:33:36.223359,d25c548bc5c749a1769af5a910cb90c39743db6dcca0ceadc02f2cfdb0e24bd0
653,4255,Debit,51,6,2024-12-11 19:33:36.223359,cab9305d05d34c469551e709e2ce689d7df6a5d90990cbf1aa57c976ce524431
654,4092,Credit,72,6,2024-12-11 19:33:36.223359,4ef475d0f5d906bb3e4d0207655c1c910db84123adb2b43309bddfa38a38233c
655,3085,Debit,26,10,2024-12-11 19:33:36.223359,560335f748f321beec42e908b91f6d81b25c020e635b86dd3477d1d59f4c3bec
656,1185,Credit,65,1,2024-12-11 19:33:36.223359,d03f3d0d6d56af1a612426b624520e38a6696055e2cf9cb286518ce263b7d2fd
657,4293,Debit,18,6,2024-12-11 19:33:36.223359,015b5b37514beea771fef3bb66c85411a5fe6bd2908d5448fa28b0f775569fa0
658,1610,Transfer,67,8,2024-12-11 19:33:36.223359,0376a7de983a57332370a42a0c20fc6de8df8b67b4ade85b69f052be60691d8d
659,2343,Transfer,66,3,2024-12-11 19:33:36.223359,9a841269252340e0148375d44200c6f1085a059b05e124ac1bc0b5edb105d89c
660,2609,Transfer,41,3,2024-12-11 19:33:36.223359,896239d66bf28d7c826479643cea7ad46b62b1a000fc188e93f78c3f974e17b7
661,3431,Debit,95,5,2024-12-11 19:33:36.223359,51dbe16e6a51b9c00169b8cd62dfe29a2d8e2e4fac285ab8137dc760cf9c80d0
662,3180,Debit,65,9,2024-12-11 19:33:36.223359,ebc65d045ab15c3afcc6bcd2a3f9b64e8520105d5c704dbdec5f1e880a9aec3e
663,2227,Debit,91,10,2024-12-11 19:33:36.223359,6f81dfab9c0600db1962e150822ef478609dffcaf954d18c4fa26d214fc751c1
664,2356,Transfer,3,6,2024-12-11 19:33:36.223359,0ddb537f218af0fab54ee0af523f88a0058ae18dc112f92c5bcfeb5f56f3ef7e
665,3390,Debit,15,7,2024-12-11 19:33:36.223359,3c3d82d602a0655af18ec670a94436bf15d6a58f0c4e0640f05ac112c8ca30a0
666,3444,Debit,93,1,2024-12-11 19:33:36.223359,b7b67a89abb5dfc57213aa361564a03fd7907eda14089c84010392e967561874
667,3365,Credit,34,10,2024-12-11 19:33:36.223359,e175f6691cbcd1fd60f37b737d8a12c72370031854f232b5c0e0b8bd728f043b
668,3390,Debit,93,1,2024-12-11 19:33:36.223359,f8618819d81b567d1728642af7c6af3b1d9860d85b97515c6b95e4584c36d987
669,3576,Transfer,22,9,2024-12-11 19:33:36.223359,2dcd2857c5ccd4ed42b856ab2cf87c46b2c3e9222ce8c6aaf7cca73b29d81ba3
670,1605,Transfer,80,7,2024-12-11 19:33:36.223359,19ae9fb75f3d208f35ff9eb39121712a4bc00433e442044e3918a40d1c2753dc
671,3345,Transfer,32,1,2024-12-11 19:33:36.223359,aec4d1246b261dea4032fc8adf04c08c264dbfed4568c6e84f587fea996371de
672,1077,Debit,15,4,2024-12-11 19:33:36.223359,62c930b5fa240ade954a7e211d5ad7143f25c6b44edce3cb4529493e70eb1a2a
673,1620,Debit,41,7,2024-12-11 19:33:36.223359,33a1817b35dcec8a9110c8e02ffd53645200730f7b5815c117c398437ee9fa63
674,2680,Transfer,89,4,2024-12-11 19:33:36.223359,1535e6e20485be7df030bba763891ee1dbf1ec1f25d89206f8acb4c39e8d86de
675,4770,Debit,100,10,2024-12-11 19:33:36.223359,73921c59f167004c7c315c4cd576dd0ba5c336baa26cf572dc79d346d66a1082
676,3890,Credit,95,1,2024-12-11 19:33:36.223359,9c6248faefeb48a0033c776a4367dbae3d4392dd88b79395fe3bf6a91fb10d8d
677,3297,Debit,67,4,2024-12-11 19:33:36.223359,be8bce671eb3aea0421a760205f4cb73fd1460d5f79042d5b197501ca70081c6
678,3152,Debit,85,8,2024-12-11 19:33:36.223359,efe63659ee8a0264f7239a1d0ac508feaf601f8eca44a08ddcdf39fdd7245c54
679,2882,Transfer,41,3,2024-12-11 19:33:36.223359,2a3d603d4cbcd3531a25eebfc99fa53e6ee385b3e5b3e90096a4d2a0ba2caae7
680,2451,Transfer,44,9,2024-12-11 19:33:36.223359,279e92ba680a27660521e01692082d8b7c7a3559f8fe9e2ee8ff8e9f7847b3f3
681,3498,Debit,99,5,2024-12-11 19:33:36.223359,665d6e689e42789c53184810e9c07614976e148008e9654696a0ad511456de8b
682,2142,Transfer,25,4,2024-12-11 19:33:36.223359,4dd480cd6283aef8c4e5a558b9a35c302aebceec5e5e722cf9d20d66b1179237
683,4856,Debit,39,4,2024-12-11 19:33:36.223359,2a0f28b2e28d032bbd56e10be64dba0885d1e78e90aacde3b6d0507edc878955
684,3887,Credit,99,5,2024-12-11 19:33:36.223359,68438bbdb62a6a87a4b06e019aab6ae94a21def952635f51138b3bd064b8eb2b
685,2298,Debit,89,8,2024-12-11 19:33:36.223359,7c1693e5b6e608c20067dc5720a0a780b3bb899967fe70352200866a89599c78
686,4824,Transfer,45,9,2024-12-11 19:33:36.223359,4ee39b999727366527d02196ae9b9d2c0a33392a6a141a7d88696631e1feca7a
687,1499,Transfer,36,5,2024-12-11 19:33:36.223359,3c21a5df2ec95cebca65ff8c03b61e569477ed7733a6d5563e9b245e56113080
688,2555,Debit,87,9,2024-12-11 19:33:36.223359,64efcc84ae2532de8398c3f667a130cf22d99a78b4967e5fc6853cfdee59f8b6
689,2189,Credit,45,3,2024-12-11 19:33:36.223359,659cc5614526dcec874c41aacb7345615e9a740d1d5799de7e1cbb2e749e896f
690,2418,Debit,37,2,2024-12-11 19:33:36.223359,40fe66c5ede7ca777b65362f228a0d5291f25aeb3e7aa10e9f1a129295316816
691,4061,Debit,84,5,2024-12-11 19:33:36.223359,9320266e5643f329c9ce097729c1b42f003538522395cb90cd4831b3c5c03813
692,4391,Transfer,28,4,2024-12-11 19:33:36.223359,6de8278871eecfa2600be881beb3144a30fdf7b2a34f470cd7bff8640fa055bc
693,3851,Debit,35,9,2024-12-11 19:33:36.223359,fc465aa758ca14cff5c3b47658f398fbd4825a6e51259e3876a3445428bbfe71
694,3521,Transfer,18,2,2024-12-11 19:33:36.223359,07133a45cf4eeb8340dddb740f1282919e323db3f52264c8fb846dfa75b6f7cc
695,1993,Credit,76,4,2024-12-11 19:33:36.223359,6d04fb04fbb06678fda747954dad2bb7796d4d2c89c4eff9222a59606569cbfb
696,1924,Transfer,86,9,2024-12-11 19:33:36.223359,d648245b828d3cba69c3da45b9311c4ea68163223d546d19bd84712d2420b34c
697,1410,Debit,30,1,2024-12-11 19:33:36.223359,9fac4fff35a0b3f0ce42cdd130b7b9847ec84c3349617332795227ad27c83c3d
698,1411,Transfer,43,8,2024-12-11 19:33:36.223359,403cd4d83e18dca4bc73a7b5fc3cfc17411fcfd73f32200be914fd62d4d5ffa1
699,1021,Transfer,99,3,2024-12-11 19:33:36.223359,941e9a894fbb9a351c719be9340f3a302a9290c3939b6e103a1cefbe299f0f4f
700,3674,Debit,21,7,2024-12-11 19:33:36.223359,9f6539ee7ade94c500386cd15f896acfd1ecd3baefb6e6d2f85255f4c8574a4e
701,4096,Debit,62,4,2024-12-11 19:33:36.223359,f075ca2daeef4fc481e4f1d4f6fab261aeb8a9e3ce8cd36d1f27e0302f0c065f
702,3645,Credit,42,5,2024-12-11 19:33:36.223359,b0e60e15444977a62e289d74ba524c8a2c0121bb1b3904bc5c8d72ee8888e7d1
703,3671,Transfer,99,2,2024-12-11 19:33:36.223359,f666e2c99b61fca726a7ccdb29d769c55560c6891192b4ad6101a31d2d9343d1
704,4025,Transfer,30,9,2024-12-11 19:33:36.223359,01dd89d777cf8005321e70c4dd8cdc2b47cae8891da13f15d8039477fb39b827
705,2711,Credit,5,3,2024-12-11 19:33:36.223359,d962358e1c486b0a2b55f0bc507ed0d69a903734d556e87fe5fd38c5ee7d4b3b
706,4227,Debit,5,7,2024-12-11 19:33:36.223359,1e2471103b6dc6532ebd3d2311d375952caa8e68e54d0cb9dde2df5bb3a29124
707,4591,Credit,24,5,2024-12-11 19:33:36.223359,d96502592a4d3a42e5d32509ee8f9bf6f3cd1e21f439f6d2a0e00fb3eb902dad
708,3326,Transfer,2,5,2024-12-11 19:33:36.223359,2e0d8eabc0545126aee9c27d6cec35b7b329954be7653219d1adf410f948e1fc
709,2165,Debit,14,6,2024-12-11 19:33:36.223359,390ab657c318fba72881da8d49186179b21e4209ee1ac0ee9894473d2f954ef4
710,3147,Debit,83,9,2024-12-11 19:33:36.223359,04d8ebef59a25039a9e582784909bf18109d13a20d72ed061ce977363fbca343
711,2917,Debit,18,9,2024-12-11 19:33:36.223359,5d0aa4d19c5c6069394c330d09fc9c682d94a713f6a7d226dfb3e1064676ece0
712,2354,Credit,25,2,2024-12-11 19:33:36.223359,d2ff3ac3f5c7a5237d1f83c3b72343d5db671dd7168a01db8605101ed338f4c6
713,3655,Debit,94,8,2024-12-11 19:33:36.223359,c08c5df57d6cf5f6541deebc432cb1f609419dabfc08f0131081d8cbd9a364c3
714,1057,Transfer,92,3,2024-12-11 19:33:36.223359,f25f9182e9acfce8d39be029edd1dbc43eb9f2f6da44305cbb2d9364c7ccafdf
715,3325,Transfer,44,5,2024-12-11 19:33:36.223359,ee1c6b124cd566ec7c126953c605d9b0cb16c67d0a1efef276371560f922dee4
716,1718,Transfer,97,4,2024-12-11 19:33:36.223359,2edebb9a218db74954d820c5d71024b32671c81a9b2053d3234e82abce9567d2
717,4387,Debit,82,7,2024-12-11 19:33:36.223359,2268a6ac100e98d8a6eefe7e166cbdcaf465ad4346bb20abbb7dd4d9ab79ff44
718,1355,Debit,66,6,2024-12-11 19:33:36.223359,2fa884cc08b2d6bc741ab5d621d7cfde2c747110356abe5f62edbe15b4da406e
719,1756,Credit,86,2,2024-12-11 19:33:36.223359,c06773322849b0a541928e028750aa7a0723b9545596de61fad9c68295391d46
720,4833,Credit,62,6,2024-12-11 19:33:36.223359,a55b90306742d0e17b7108f580ef3ae6f3da26c35aa0f4fd4a3917a3fe7c1df3
721,2571,Credit,1,5,2024-12-11 19:33:36.223359,6ad745833eaaea5ea28326be5fcb5f77a6dcc4778656520d115a63b4ec8c9151
722,4907,Debit,58,5,2024-12-11 19:33:36.223359,4d64a93dd0b65dc2a380b8e110ac99e14cbdd1a05ade888d1f8e230cb8dfd7b4
723,3960,Transfer,39,10,2024-12-11 19:33:36.223359,f0a9593a25fd164a03054ae535058c2ef3b1dc8da0a335c23d6dcfa2d75488f3
724,3677,Debit,2,5,2024-12-11 19:33:36.223359,ea1f2a1acf411aa737a332d984b72b1a47747e4c30dd8f9cef4b09af287a2dc6
725,1254,Transfer,89,4,2024-12-11 19:33:36.223359,b625fdd0ff0a79758f7019fb25ebbf57aab1230af1a96218e73ad428f9cc131b
726,2256,Credit,16,8,2024-12-11 19:33:36.223359,b7d39f8a52c53108969666a43ba4393896fe7faaebe32d910e607daa8061a8bd
727,4781,Transfer,52,9,2024-12-11 19:33:36.223359,880eeedd419ddb7b9cef2a4fb22116682574d780fdf6febbe582471ba755d842
728,3827,Credit,99,5,2024-12-11 19:33:36.223359,505baaced705591848e87c35f9ee1dc3cd6e6ac44a2dbad391c210c6d6db8633
729,2505,Transfer,82,5,2024-12-11 19:33:36.223359,d32df63dd98bd668be465fb792f7dbd7e48db7c43969a270d68ee2345e3dbbed
730,4921,Credit,29,4,2024-12-11 19:33:36.223359,4b5d629ddb2960ceaca8870d79e9b917917e8d062cf9057c7cd66296ffb7efd9
731,2863,Transfer,62,3,2024-12-11 19:33:36.223359,a4a26a10be692da40a44520f5a7bdb067485253a351bfb63031e688fa3c29ed2
732,2703,Transfer,78,6,2024-12-11 19:33:36.223359,39514daef50b157a1cf3ff86e06431ddc2579f5f307040dfa17b2145e62f86f0
733,4102,Transfer,71,8,2024-12-11 19:33:36.223359,45aecad1450d8e5e646a18d1ec6c88879149c881fb5a05185c57f9f59b0c1a16
734,4120,Credit,86,4,2024-12-11 19:33:36.223359,88810516343996a46b0cb9e624babfff6fc3367d92954c6e6a2dc3177f86c512
735,4576,Credit,88,10,2024-12-11 19:33:36.223359,c382be97c504999c2cf2426ed40bad7dcd782005a76bb9067b02f46c795f1484
736,3163,Transfer,68,8,2024-12-11 19:33:36.223359,0c30590cbc5b3b49737a2393d318ca89b7533950a678c5e9005fc3e13086b23c
737,4757,Transfer,47,2,2024-12-11 19:33:36.223359,cec85592fc316cf048252a3c86f4251170e3372e2341302a7f75dae2a82812c2
738,4394,Transfer,15,1,2024-12-11 19:33:36.223359,2fc7a9e4d7b9be452491f59a09115e202b087269b4121a03b7a7cab18951e8e8
739,3345,Transfer,65,4,2024-12-11 19:33:36.223359,a390f06abca722c188472c73e18721482e503e34172d25cb577f58b3556c3963
740,2343,Transfer,20,3,2024-12-11 19:33:36.223359,ba7d77b645049ff4f8c29fb89e8ba86146915adffa8a517035c28e99a5016f07
741,3786,Credit,57,2,2024-12-11 19:33:36.223359,c0aaf92b9a181d1bfb04df93b81002ff99bcfc5f8c06e4f3a95dbd66c48d6529
742,3002,Credit,92,10,2024-12-11 19:33:36.223359,34984451d8e765ddc0819c049730964248a3c820e8f0cd98495f8e72c19ce17c
743,4312,Credit,66,8,2024-12-11 19:33:36.223359,d9a0e030a78ac77a2149a47ffc33f804a4f62cfe0f6d875689a5a3f6be41a3ce
744,3102,Debit,59,3,2024-12-11 19:33:36.223359,16e2fd3e0401f05535bfa89b6f1c583509cb400c6754563a14be6893dbb444b8
745,1236,Transfer,59,10,2024-12-11 19:33:36.223359,e45b7edb92915501f5ac476f6e0683ec39c8c28df86953b94ffc349c90078d1b
746,3962,Credit,60,5,2024-12-11 19:33:36.223359,c27e06b64a524654e490de132bf460d3c74df53de9b46bf9713bf8a0504df8fd
747,4344,Credit,51,5,2024-12-11 19:33:36.223359,7fb14235953633e171bb257b950c0d2e320abd3f582652070a29bfae3df32c12
748,3368,Credit,96,4,2024-12-11 19:33:36.223359,9259785e3336d0742a565f1c3d5455f5293e360e2c8336d0c5dc2b088907a3e3
749,2411,Transfer,6,7,2024-12-11 19:33:36.223359,a8d3196382d9271fb3113a0d0de81d18b442d70b341ca9f0eba7f628a148d8a6
750,1246,Credit,9,9,2024-12-11 19:33:36.223359,83682fb6f75d5a928f071cf964daa905b0968b2a8c4adc7f8ee0f78a930404cf
751,2175,Debit,61,1,2024-12-11 19:33:36.223359,25f0299c476b2e8359cd1f21c6e02cf04a4dafa20c9bc62739d15bc24a4a5ede
752,4136,Transfer,24,3,2024-12-11 19:33:36.223359,cb08fc9e3d6b455fce2fdbee20c5e85504187053f256a440c9fdb290e207f1b7
753,2533,Debit,94,7,2024-12-11 19:33:36.223359,97a0a06bb8bcc4c75d897f461bba6e56e552f9d88f9927755bb3f011f27e7bfb
754,2538,Credit,58,7,2024-12-11 19:33:36.223359,3a45e9cf73e50739e6227998793266c4e02a336fe3370fe9ce811c079d87c731
755,1544,Transfer,88,9,2024-12-11 19:33:36.223359,1de92054b5e91bb8b9a9069b0d42d9a05723ff47c6bc85adac79dcf8f9f57d38
756,1731,Transfer,45,2,2024-12-11 19:33:36.223359,4a8ed9791c30850a06bc83ed9048baa40c05b9c21db60f660b6a9a9e5b2e3801
757,1521,Transfer,51,9,2024-12-11 19:33:36.223359,1ff521236bf6839d978a0ce80fa60062ac72cac401a8c1ebc20adfd7e04155db
758,4097,Credit,29,1,2024-12-11 19:33:36.223359,faec38bfdf85734c06277cc029843b21dc7f2c598e5d4a718bb769fbc137462f
759,3758,Transfer,39,8,2024-12-11 19:33:36.223359,d4f9d920e28d71944ca1c3ffa82fc30c90bf00a62b928dd9590e30eee43b5b4e
760,3178,Debit,70,7,2024-12-11 19:33:36.223359,0cca47c0310d35404ecccffa007a691c4ebce30b6f2a0d697e5dc1d0a04764ab
761,2886,Debit,30,4,2024-12-11 19:33:36.223359,65e8530d5e07e3b27e3f24d329f9415a25271498d0f06920197dae7a7fb3a247
762,1772,Transfer,20,5,2024-12-11 19:33:36.223359,1a2b4485b28114293584bd51485864049eb79222880937be670c49bedf545276
763,1131,Transfer,98,2,2024-12-11 19:33:36.223359,50bf045582304c4dba1e6b1945c21bee600c3632be27c33bd767e9572a81ba7c
764,4137,Credit,54,10,2024-12-11 19:33:36.223359,8a4c80e089effb119883bd611049f513c7fc74681791e62d1fd25f39d271ba6c
765,1275,Credit,31,4,2024-12-11 19:33:36.223359,cc92f78d37db09d18868cbe7027e7fab078cf673bfed82f2a47231d32d0730ac
766,2828,Transfer,77,1,2024-12-11 19:33:36.223359,88a96f79d4dea362f0b32da870173de711b85731f630208b89e1d9225a624995
767,2002,Transfer,87,1,2024-12-11 19:33:36.223359,fb9e398db50d339793f34597a30db1e3209bb021ad024b336efb3b0b6243880d
768,2797,Credit,6,7,2024-12-11 19:33:36.223359,21a06213264b672f0affba22eeeb4a7317ebae3a33e22505c7b7ec17ddebc1de
769,4089,Credit,70,4,2024-12-11 19:33:36.223359,752a3c605f64f4fbb6d86db47fcee4611306dd8862b57233275e4ae7429c219f
770,2184,Credit,18,9,2024-12-11 19:33:36.223359,05ae23a756335872b1222be6e6efd9ce8213dba560e5f851f45814514f2ef054
